msa,msaname,date,CHPI
31140,"Louisville/Jefferson County, KY-IN",2010-02-26,138454.34
32820,"Memphis, TN-MS-AR",2010-02-26,157769.47
33124,"Miami-Miami Beach-Kendall, FL",2010-02-26,268851.63
33340,"Milwaukee-Waukesha-West Allis, WI",2010-02-26,202855.5
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2010-02-26,201629.98
33874,"Montgomery County-Bucks County-Chester County, PA",2010-02-26,281199.78
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2010-02-26,155796.88
35004,"Nassau County-Suffolk County, NY",2010-02-26,704027
35084,"Newark, NJ-PA",2010-02-26,380196.31
35300,"New Haven-Milford, CT",2010-02-26,266783.59
35380,"New Orleans-Metairie, LA",2010-02-26,151656.84
35614,"New York-Jersey City-White Plains, NY-NJ",2010-02-26,323430.31
35840,"North Port-Sarasota-Bradenton, FL",2010-02-26,200172.53
36084,"Oakland-Hayward-Berkeley, CA",2010-02-26,369046.13
36420,"Oklahoma City, OK",2010-02-26,122520.88
36740,"Orlando-Kissimmee-Sanford, FL",2010-02-26,148237.7
37100,"Oxnard-Thousand Oaks-Ventura, CA",2010-02-26,433358.88
37964,"Philadelphia, PA",2010-02-26,217943.94
38060,"Phoenix-Mesa-Scottsdale, AZ",2010-02-26,168911.69
38300,"Pittsburgh, PA",2010-02-26,139378
38900,"Portland-Vancouver-Hillsboro, OR-WA",2010-02-26,237022.14
39300,"Providence-Warwick, RI-MA",2010-02-26,290732.59
39580,"Raleigh, NC",2010-02-26,170917.11
40060,"Richmond, VA",2010-02-26,188704.89
40140,"Riverside-San Bernardino-Ontario, CA",2010-02-26,179748.98
40900,"Sacramento--Roseville--Arden-Arcade, CA",2010-02-26,204541.48
41180,"St. Louis, MO-IL",2010-02-26,125909.37
41620,"Salt Lake City, UT",2010-02-26,187140.88
41740,"San Diego-Carlsbad, CA",2010-02-26,418559.13
41884,"San Francisco-Redwood City-South San Francisco, CA",2010-02-26,702322.31
41940,"San Jose-Sunnyvale-Santa Clara, CA",2010-02-26,507916.81
42644,"Seattle-Bellevue-Everett, WA",2010-02-26,342808.56
43524,"Silver Spring-Frederick-Rockville, MD",2010-02-26,330645.53
45104,"Tacoma-Lakewood, WA",2010-02-26,218938.47
45300,"Tampa-St. Petersburg-Clearwater, FL",2010-02-26,138879.38
46060,"Tucson, AZ",2010-02-26,163939.81
46520,"Urban Honolulu, HI",2010-02-26,632091
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2010-02-26,212312.75
47664,"Warren-Troy-Farmington Hills, MI",2010-02-26,134401.53
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2010-02-26,273179.47
48424,"West Palm Beach-Boca Raton-Delray Beach, FL",2010-02-26,202658.27
48864,"Wilmington, DE-MD-NJ",2010-02-26,220418.8
10740,"Albuquerque, NM",2010-03-05,176013.13
10900,"Allentown-Bethlehem-Easton, PA-NJ",2010-03-05,225816.59
11244,"Anaheim-Santa Ana-Irvine, CA",2010-03-05,513723.16
12420,"Austin-Round Rock, TX",2010-03-05,183492.72
12580,"Baltimore-Columbia-Towson, MD",2010-03-05,328476.63
14454,"Boston, MA",2010-03-05,372921.59
14860,"Bridgeport-Stamford-Norwalk, CT",2010-03-05,432263
15764,"Cambridge-Newton-Framingham, MA",2010-03-05,386462.81
15804,"Camden, NJ",2010-03-05,239957.92
15980,"Cape Coral-Fort Myers, FL",2010-03-05,154819.92
16700,"Charleston-North Charleston, SC",2010-03-05,200761.56
16740,"Charlotte-Concord-Gastonia, NC-SC",2010-03-05,144198.8
16974,"Chicago-Naperville-Arlington Heights, IL",2010-03-05,230885.25
17140,"Cincinnati, OH-KY-IN",2010-03-05,133024.34
17460,"Cleveland-Elyria, OH",2010-03-05,139457.91
17820,"Colorado Springs, CO",2010-03-05,184549.2
17900,"Columbia, SC",2010-03-05,488748.66
18140,"Columbus, OH",2010-03-05,146173.08
19124,"Dallas-Plano-Irving, TX",2010-03-05,135620.06
19740,"Denver-Aurora-Lakewood, CO",2010-03-05,224828.77
19804,"Detroit-Dearborn-Livonia, MI",2010-03-05,72051.047
22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",2010-03-05,227572.06
23104,"Fort Worth-Arlington, TX",2010-03-05,121136.91
23844,"Gary, IN",2010-03-05,142896.23
24860,"Greenville-Anderson-Mauldin, SC",2010-03-05,179461.73
25540,"Hartford-West Hartford-East Hartford, CT",2010-03-05,290392.59
26420,"Houston-The Woodlands-Sugar Land, TX",2010-03-05,133503.22
26900,"Indianapolis-Carmel-Anderson, IN",2010-03-05,122107.48
27260,"Jacksonville, FL",2010-03-05,175968.48
28140,"Kansas City, MO-KS",2010-03-05,123126.82
28940,"Knoxville, TN",2010-03-05,143697.59
29404,"Lake County-Kenosha County, IL-WI",2010-03-05,229386.25
29460,"Lakeland-Winter Haven, FL",2010-03-05,116775.41
29820,"Las Vegas-Henderson-Paradise, NV",2010-03-05,119931.2
31084,"Los Angeles-Long Beach-Glendale, CA",2010-03-05,373654.59
31140,"Louisville/Jefferson County, KY-IN",2010-03-05,138155.34
32820,"Memphis, TN-MS-AR",2010-03-05,157102.84
33124,"Miami-Miami Beach-Kendall, FL",2010-03-05,271483.53
33340,"Milwaukee-Waukesha-West Allis, WI",2010-03-05,203150.16
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2010-03-05,202096.83
33874,"Montgomery County-Bucks County-Chester County, PA",2010-03-05,281034.91
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2010-03-05,161792.83
35004,"Nassau County-Suffolk County, NY",2010-03-05,659244.94
35084,"Newark, NJ-PA",2010-03-05,377758.19
35300,"New Haven-Milford, CT",2010-03-05,266826.09
35380,"New Orleans-Metairie, LA",2010-03-05,148544.66
35614,"New York-Jersey City-White Plains, NY-NJ",2010-03-05,324460.31
35840,"North Port-Sarasota-Bradenton, FL",2010-03-05,200383.2
36084,"Oakland-Hayward-Berkeley, CA",2010-03-05,373437.66
36420,"Oklahoma City, OK",2010-03-05,123355.42
36740,"Orlando-Kissimmee-Sanford, FL",2010-03-05,147926.16
37100,"Oxnard-Thousand Oaks-Ventura, CA",2010-03-05,435854.41
37964,"Philadelphia, PA",2010-03-05,218844.53
38060,"Phoenix-Mesa-Scottsdale, AZ",2010-03-05,166371.31
38300,"Pittsburgh, PA",2010-03-05,139713.77
38900,"Portland-Vancouver-Hillsboro, OR-WA",2010-03-05,237769.72
39300,"Providence-Warwick, RI-MA",2010-03-05,292546.81
39580,"Raleigh, NC",2010-03-05,173814.75
40060,"Richmond, VA",2010-03-05,189200.98
40140,"Riverside-San Bernardino-Ontario, CA",2010-03-05,179806.92
40900,"Sacramento--Roseville--Arden-Arcade, CA",2010-03-05,204415.13
41180,"St. Louis, MO-IL",2010-03-05,126433.75
41620,"Salt Lake City, UT",2010-03-05,185445.8
41740,"San Diego-Carlsbad, CA",2010-03-05,419763.13
41884,"San Francisco-Redwood City-South San Francisco, CA",2010-03-05,702315.63
41940,"San Jose-Sunnyvale-Santa Clara, CA",2010-03-05,508205.13
42644,"Seattle-Bellevue-Everett, WA",2010-03-05,343303.22
43524,"Silver Spring-Frederick-Rockville, MD",2010-03-05,326659.75
45104,"Tacoma-Lakewood, WA",2010-03-05,219270.08
45300,"Tampa-St. Petersburg-Clearwater, FL",2010-03-05,139476.39
46060,"Tucson, AZ",2010-03-05,164101.55
46520,"Urban Honolulu, HI",2010-03-05,628471.88
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2010-03-05,211510.64
47664,"Warren-Troy-Farmington Hills, MI",2010-03-05,133571.47
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2010-03-05,273722.41
48424,"West Palm Beach-Boca Raton-Delray Beach, FL",2010-03-05,201993.55
48864,"Wilmington, DE-MD-NJ",2010-03-05,220831.41
10580,"Albany-Schenectady-Troy, NY",2010-03-12,215566.14
10740,"Albuquerque, NM",2010-03-12,178143.97
10900,"Allentown-Bethlehem-Easton, PA-NJ",2010-03-12,227209.27
11244,"Anaheim-Santa Ana-Irvine, CA",2010-03-12,512478.81
12420,"Austin-Round Rock, TX",2010-03-12,184476.17
12580,"Baltimore-Columbia-Towson, MD",2010-03-12,327904.47
14454,"Boston, MA",2010-03-12,373481.09
14860,"Bridgeport-Stamford-Norwalk, CT",2010-03-12,434372.19
15764,"Cambridge-Newton-Framingham, MA",2010-03-12,387278.94
15804,"Camden, NJ",2010-03-12,240098.7
15980,"Cape Coral-Fort Myers, FL",2010-03-12,155042.59
16700,"Charleston-North Charleston, SC",2010-03-12,202842.16
16740,"Charlotte-Concord-Gastonia, NC-SC",2010-03-12,145145.83
16974,"Chicago-Naperville-Arlington Heights, IL",2010-03-12,233417.78
17140,"Cincinnati, OH-KY-IN",2010-03-12,133012.67
17460,"Cleveland-Elyria, OH",2010-03-12,139323.91
17820,"Colorado Springs, CO",2010-03-12,183948.27
17900,"Columbia, SC",2010-03-12,183948.27
18140,"Columbus, OH",2010-03-12,145817.48
19124,"Dallas-Plano-Irving, TX",2010-03-12,137105.05
19740,"Denver-Aurora-Lakewood, CO",2010-03-12,225078.7
19804,"Detroit-Dearborn-Livonia, MI",2010-03-12,72262.648
22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",2010-03-12,225842.44
23104,"Fort Worth-Arlington, TX",2010-03-12,121608.01
23844,"Gary, IN",2010-03-12,143273.81
24860,"Greenville-Anderson-Mauldin, SC",2010-03-12,178196.3
25540,"Hartford-West Hartford-East Hartford, CT",2010-03-12,277449.66
26420,"Houston-The Woodlands-Sugar Land, TX",2010-03-12,133831.2
26900,"Indianapolis-Carmel-Anderson, IN",2010-03-12,122549.63
27260,"Jacksonville, FL",2010-03-12,176545.03
28140,"Kansas City, MO-KS",2010-03-12,125309.7
28940,"Knoxville, TN",2010-03-12,143635.67
29404,"Lake County-Kenosha County, IL-WI",2010-03-12,230097.44
29460,"Lakeland-Winter Haven, FL",2010-03-12,115896.95
29820,"Las Vegas-Henderson-Paradise, NV",2010-03-12,119513.43
31084,"Los Angeles-Long Beach-Glendale, CA",2010-03-12,373287.75
31140,"Louisville/Jefferson County, KY-IN",2010-03-12,141243.56
32820,"Memphis, TN-MS-AR",2010-03-12,154937.2
33124,"Miami-Miami Beach-Kendall, FL",2010-03-12,273401.25
33340,"Milwaukee-Waukesha-West Allis, WI",2010-03-12,203185.81
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2010-03-12,201866.64
33874,"Montgomery County-Bucks County-Chester County, PA",2010-03-12,285326.09
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2010-03-12,156212.56
35004,"Nassau County-Suffolk County, NY",2010-03-12,528444.13
35084,"Newark, NJ-PA",2010-03-12,378175.22
35300,"New Haven-Milford, CT",2010-03-12,266228.5
35380,"New Orleans-Metairie, LA",2010-03-12,149830.67
35614,"New York-Jersey City-White Plains, NY-NJ",2010-03-12,329131.03
35840,"North Port-Sarasota-Bradenton, FL",2010-03-12,199658.72
36084,"Oakland-Hayward-Berkeley, CA",2010-03-12,378982.16
36420,"Oklahoma City, OK",2010-03-12,123902.95
36740,"Orlando-Kissimmee-Sanford, FL",2010-03-12,147707.94
37100,"Oxnard-Thousand Oaks-Ventura, CA",2010-03-12,437652.94
37964,"Philadelphia, PA",2010-03-12,221158.5
38060,"Phoenix-Mesa-Scottsdale, AZ",2010-03-12,169179.63
38300,"Pittsburgh, PA",2010-03-12,141523.89
38900,"Portland-Vancouver-Hillsboro, OR-WA",2010-03-12,237734.34
39300,"Providence-Warwick, RI-MA",2010-03-12,291030.53
39580,"Raleigh, NC",2010-03-12,173749.28
40060,"Richmond, VA",2010-03-12,189431.72
40140,"Riverside-San Bernardino-Ontario, CA",2010-03-12,178521.52
40900,"Sacramento--Roseville--Arden-Arcade, CA",2010-03-12,204678.08
41180,"St. Louis, MO-IL",2010-03-12,125781.19
41620,"Salt Lake City, UT",2010-03-12,185881.73
41740,"San Diego-Carlsbad, CA",2010-03-12,418339.63
41884,"San Francisco-Redwood City-South San Francisco, CA",2010-03-12,707441.31
41940,"San Jose-Sunnyvale-Santa Clara, CA",2010-03-12,511057.09
42644,"Seattle-Bellevue-Everett, WA",2010-03-12,344649.19
43524,"Silver Spring-Frederick-Rockville, MD",2010-03-12,330959.75
45104,"Tacoma-Lakewood, WA",2010-03-12,218311.52
45300,"Tampa-St. Petersburg-Clearwater, FL",2010-03-12,142271.81
46060,"Tucson, AZ",2010-03-12,163629.28
46520,"Urban Honolulu, HI",2010-03-12,631092.31
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2010-03-12,210609.09
47664,"Warren-Troy-Farmington Hills, MI",2010-03-12,136524.55
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2010-03-12,278427.75
48424,"West Palm Beach-Boca Raton-Delray Beach, FL",2010-03-12,200990.3
48864,"Wilmington, DE-MD-NJ",2010-03-12,232768.47
49180,"Winston-Salem, NC",2010-03-12,232768.47
10580,"Albany-Schenectady-Troy, NY",2010-03-19,213815.58
10740,"Albuquerque, NM",2010-03-19,185638.86
10900,"Allentown-Bethlehem-Easton, PA-NJ",2010-03-19,227120.44
11244,"Anaheim-Santa Ana-Irvine, CA",2010-03-19,510823.19
12420,"Austin-Round Rock, TX",2010-03-19,185405.13
12580,"Baltimore-Columbia-Towson, MD",2010-03-19,326692.13
14454,"Boston, MA",2010-03-19,373149.28
14860,"Bridgeport-Stamford-Norwalk, CT",2010-03-19,435089.44
15764,"Cambridge-Newton-Framingham, MA",2010-03-19,388412.22
15804,"Camden, NJ",2010-03-19,239339.02
15980,"Cape Coral-Fort Myers, FL",2010-03-19,156346.25
16700,"Charleston-North Charleston, SC",2010-03-19,202375.91
16740,"Charlotte-Concord-Gastonia, NC-SC",2010-03-19,144510.2
16974,"Chicago-Naperville-Arlington Heights, IL",2010-03-19,233511.3
17140,"Cincinnati, OH-KY-IN",2010-03-19,133545.88
17460,"Cleveland-Elyria, OH",2010-03-19,140021.63
17820,"Colorado Springs, CO",2010-03-19,184673.14
17900,"Columbia, SC",2010-03-19,184673.14
18140,"Columbus, OH",2010-03-19,146353.72
19124,"Dallas-Plano-Irving, TX",2010-03-19,137615.53
19740,"Denver-Aurora-Lakewood, CO",2010-03-19,225529.06
19804,"Detroit-Dearborn-Livonia, MI",2010-03-19,72758.258
22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",2010-03-19,225851.91
23104,"Fort Worth-Arlington, TX",2010-03-19,122207.67
23844,"Gary, IN",2010-03-19,143916.34
24860,"Greenville-Anderson-Mauldin, SC",2010-03-19,178483.05
25540,"Hartford-West Hartford-East Hartford, CT",2010-03-19,275623.09
26420,"Houston-The Woodlands-Sugar Land, TX",2010-03-19,133322.8
26900,"Indianapolis-Carmel-Anderson, IN",2010-03-19,122934.28
27260,"Jacksonville, FL",2010-03-19,175065.59
28140,"Kansas City, MO-KS",2010-03-19,126729.02
28940,"Knoxville, TN",2010-03-19,144982.31
29404,"Lake County-Kenosha County, IL-WI",2010-03-19,233005
29460,"Lakeland-Winter Haven, FL",2010-03-19,115826.12
29820,"Las Vegas-Henderson-Paradise, NV",2010-03-19,119649.94
31084,"Los Angeles-Long Beach-Glendale, CA",2010-03-19,375526.16
31140,"Louisville/Jefferson County, KY-IN",2010-03-19,146118.3
32820,"Memphis, TN-MS-AR",2010-03-19,154667.03
33124,"Miami-Miami Beach-Kendall, FL",2010-03-19,271703.69
33340,"Milwaukee-Waukesha-West Allis, WI",2010-03-19,204286.31
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2010-03-19,201740.58
33874,"Montgomery County-Bucks County-Chester County, PA",2010-03-19,280595.16
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2010-03-19,156616.66
35004,"Nassau County-Suffolk County, NY",2010-03-19,516451.44
35084,"Newark, NJ-PA",2010-03-19,379764.38
35300,"New Haven-Milford, CT",2010-03-19,266825.06
35380,"New Orleans-Metairie, LA",2010-03-19,146283.66
35614,"New York-Jersey City-White Plains, NY-NJ",2010-03-19,330124.72
35840,"North Port-Sarasota-Bradenton, FL",2010-03-19,199000.23
36084,"Oakland-Hayward-Berkeley, CA",2010-03-19,383424.63
36420,"Oklahoma City, OK",2010-03-19,122833.84
36740,"Orlando-Kissimmee-Sanford, FL",2010-03-19,147287.22
37100,"Oxnard-Thousand Oaks-Ventura, CA",2010-03-19,435945.03
37964,"Philadelphia, PA",2010-03-19,224384.73
38060,"Phoenix-Mesa-Scottsdale, AZ",2010-03-19,166062.84
38300,"Pittsburgh, PA",2010-03-19,142921.31
38900,"Portland-Vancouver-Hillsboro, OR-WA",2010-03-19,237906.03
39300,"Providence-Warwick, RI-MA",2010-03-19,291419.06
39580,"Raleigh, NC",2010-03-19,173573.41
40060,"Richmond, VA",2010-03-19,189042.09
40140,"Riverside-San Bernardino-Ontario, CA",2010-03-19,179380.45
40900,"Sacramento--Roseville--Arden-Arcade, CA",2010-03-19,204962.09
41180,"St. Louis, MO-IL",2010-03-19,126100.31
41620,"Salt Lake City, UT",2010-03-19,187572.03
41740,"San Diego-Carlsbad, CA",2010-03-19,422566.28
41884,"San Francisco-Redwood City-South San Francisco, CA",2010-03-19,707986.63
41940,"San Jose-Sunnyvale-Santa Clara, CA",2010-03-19,512590.72
42644,"Seattle-Bellevue-Everett, WA",2010-03-19,344803.69
43524,"Silver Spring-Frederick-Rockville, MD",2010-03-19,334172.25
45104,"Tacoma-Lakewood, WA",2010-03-19,223645.13
45300,"Tampa-St. Petersburg-Clearwater, FL",2010-03-19,141949.67
46060,"Tucson, AZ",2010-03-19,163311.72
46520,"Urban Honolulu, HI",2010-03-19,625323
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2010-03-19,213016.72
47664,"Warren-Troy-Farmington Hills, MI",2010-03-19,133537.98
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2010-03-19,290601.19
48424,"West Palm Beach-Boca Raton-Delray Beach, FL",2010-03-19,200346.89
48864,"Wilmington, DE-MD-NJ",2010-03-19,232128.03
49180,"Winston-Salem, NC",2010-03-19,232128.03
10580,"Albany-Schenectady-Troy, NY",2010-03-26,215619.8
10740,"Albuquerque, NM",2010-03-26,177941.73
10900,"Allentown-Bethlehem-Easton, PA-NJ",2010-03-26,227868.28
11244,"Anaheim-Santa Ana-Irvine, CA",2010-03-26,502263.25
12420,"Austin-Round Rock, TX",2010-03-26,185931.02
12580,"Baltimore-Columbia-Towson, MD",2010-03-26,326514.91
14454,"Boston, MA",2010-03-26,375159.97
14860,"Bridgeport-Stamford-Norwalk, CT",2010-03-26,432173.13
15764,"Cambridge-Newton-Framingham, MA",2010-03-26,388733.5
15804,"Camden, NJ",2010-03-26,239298.63
15980,"Cape Coral-Fort Myers, FL",2010-03-26,156928.98
16700,"Charleston-North Charleston, SC",2010-03-26,198226.67
16740,"Charlotte-Concord-Gastonia, NC-SC",2010-03-26,145901.5
16974,"Chicago-Naperville-Arlington Heights, IL",2010-03-26,233748.14
17140,"Cincinnati, OH-KY-IN",2010-03-26,133772
17460,"Cleveland-Elyria, OH",2010-03-26,139418.02
17820,"Colorado Springs, CO",2010-03-26,184980.03
17900,"Columbia, SC",2010-03-26,184980.03
18140,"Columbus, OH",2010-03-26,147025.91
19124,"Dallas-Plano-Irving, TX",2010-03-26,137747.23
19740,"Denver-Aurora-Lakewood, CO",2010-03-26,226325.19
19804,"Detroit-Dearborn-Livonia, MI",2010-03-26,72353.602
22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",2010-03-26,223772.48
23104,"Fort Worth-Arlington, TX",2010-03-26,122049.86
23844,"Gary, IN",2010-03-26,143875.86
24860,"Greenville-Anderson-Mauldin, SC",2010-03-26,180814.94
25540,"Hartford-West Hartford-East Hartford, CT",2010-03-26,274885.22
26420,"Houston-The Woodlands-Sugar Land, TX",2010-03-26,132212.5
26900,"Indianapolis-Carmel-Anderson, IN",2010-03-26,123249.59
27260,"Jacksonville, FL",2010-03-26,172737.98
28140,"Kansas City, MO-KS",2010-03-26,126297.69
28940,"Knoxville, TN",2010-03-26,146134.47
29404,"Lake County-Kenosha County, IL-WI",2010-03-26,232875.48
29460,"Lakeland-Winter Haven, FL",2010-03-26,116088.76
29820,"Las Vegas-Henderson-Paradise, NV",2010-03-26,120987.16
31084,"Los Angeles-Long Beach-Glendale, CA",2010-03-26,369427.16
31140,"Louisville/Jefferson County, KY-IN",2010-03-26,146996.19
32820,"Memphis, TN-MS-AR",2010-03-26,158418.23
33124,"Miami-Miami Beach-Kendall, FL",2010-03-26,269878.66
33340,"Milwaukee-Waukesha-West Allis, WI",2010-03-26,203954.02
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2010-03-26,202869.42
33874,"Montgomery County-Bucks County-Chester County, PA",2010-03-26,284523.16
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2010-03-26,151565.47
35004,"Nassau County-Suffolk County, NY",2010-03-26,525934.88
35084,"Newark, NJ-PA",2010-03-26,376014.59
35300,"New Haven-Milford, CT",2010-03-26,267325.31
35380,"New Orleans-Metairie, LA",2010-03-26,157499.92
35614,"New York-Jersey City-White Plains, NY-NJ",2010-03-26,332245.59
35840,"North Port-Sarasota-Bradenton, FL",2010-03-26,196639.8
36084,"Oakland-Hayward-Berkeley, CA",2010-03-26,388427.41
36420,"Oklahoma City, OK",2010-03-26,122919.63
36740,"Orlando-Kissimmee-Sanford, FL",2010-03-26,148098.38
37100,"Oxnard-Thousand Oaks-Ventura, CA",2010-03-26,436239.91
37964,"Philadelphia, PA",2010-03-26,226027.53
38060,"Phoenix-Mesa-Scottsdale, AZ",2010-03-26,163160.56
38300,"Pittsburgh, PA",2010-03-26,143468.23
38900,"Portland-Vancouver-Hillsboro, OR-WA",2010-03-26,238460.28
39300,"Providence-Warwick, RI-MA",2010-03-26,289904.47
39580,"Raleigh, NC",2010-03-26,173655.53
40060,"Richmond, VA",2010-03-26,188900.63
40140,"Riverside-San Bernardino-Ontario, CA",2010-03-26,181650.78
40900,"Sacramento--Roseville--Arden-Arcade, CA",2010-03-26,205503.27
41180,"St. Louis, MO-IL",2010-03-26,127139.52
41620,"Salt Lake City, UT",2010-03-26,188992.88
41740,"San Diego-Carlsbad, CA",2010-03-26,424913.34
41884,"San Francisco-Redwood City-South San Francisco, CA",2010-03-26,712090.81
41940,"San Jose-Sunnyvale-Santa Clara, CA",2010-03-26,516146.66
42644,"Seattle-Bellevue-Everett, WA",2010-03-26,345700.59
43524,"Silver Spring-Frederick-Rockville, MD",2010-03-26,337973.38
45104,"Tacoma-Lakewood, WA",2010-03-26,225453.36
45300,"Tampa-St. Petersburg-Clearwater, FL",2010-03-26,141787.86
46060,"Tucson, AZ",2010-03-26,163678.14
46520,"Urban Honolulu, HI",2010-03-26,628771.63
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2010-03-26,213679.41
47664,"Warren-Troy-Farmington Hills, MI",2010-03-26,136803.98
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2010-03-26,304360.75
48424,"West Palm Beach-Boca Raton-Delray Beach, FL",2010-03-26,197809.33
48620,"Wichita, KS",2010-03-26,103160.63
48864,"Wilmington, DE-MD-NJ",2010-03-26,234851.52
49180,"Winston-Salem, NC",2010-03-26,234851.52
10580,"Albany-Schenectady-Troy, NY",2010-04-02,215989.63
10740,"Albuquerque, NM",2010-04-02,177228.06
10900,"Allentown-Bethlehem-Easton, PA-NJ",2010-04-02,229043.48
11244,"Anaheim-Santa Ana-Irvine, CA",2010-04-02,507360.56
12420,"Austin-Round Rock, TX",2010-04-02,185991.84
12580,"Baltimore-Columbia-Towson, MD",2010-04-02,327731.59
14454,"Boston, MA",2010-04-02,374613.69
14860,"Bridgeport-Stamford-Norwalk, CT",2010-04-02,443472.41
